159| 2| 159
1336| 583| 159
1797| 1042| 159
7076| 4449| 159
8221| 4774| 159
9486| 5142| 159
15935| 6448| 159
31567| 17784| 159
38731| 22628| 159
39294| 22947| 159
44479| 26537| 159
44482| 26539| 159
47588| 30192| 159
57282| 35443| 159
66454| 42683| 159
69772| 44671| 159
71845| 47700| 159
72218| 48238| 159
75785| 49930| 159
80328| 52990| 159
82265| 54054| 159
82279| 54061| 159
88925| 57586| 159
92914| 59340| 159
95454| 60511| 159
97811| 61774| 159
97916| 61824| 159
98127| 61909| 159
99081| 62394| 159
101346| 63432| 159
103190| 64358| 159
104243| 64842| 159
104745| 65063| 159
106984| 68664| 159
116868| 85454| 159
117217| 87494| 159
119926| 98609| 159
125273| 101536| 159
131264| 105981| 159
133741| 107487| 159
135993| 108990| 159
136143| 109051| 159
137778| 111742| 159
139781| 113098| 159
139879| 113136| 159
141505| 114355| 159
144230| 117138| 159
147915| 118696| 159
151221| 120186| 159
151276| 120206| 159
152580| 120757| 159
152661| 120796| 159
161281| 124100| 159
161458| 124171| 159
162100| 124427| 159
162455| 124627| 159
162471| 124635| 159
162886| 124844| 159
163161| 124961| 159
164009| 125312| 159
164299| 125437| 159
164615| 125555| 159
165584| 125941| 159
165736| 125995| 159
169621| 127971| 159
170309| 128276| 159
174593| 130516| 159
176132| 131132| 159
181537| 133312| 159
184384| 134727| 159
184959| 134993| 159
194387| 140736| 159
199155| 142833| 159
204751| 145649| 159
205901| 146183| 159
207525| 146944| 159
207530| 146945| 159
209987| 148022| 159
214047| 149978| 159
214969| 150386| 159
215748| 150806| 159
216768| 151195| 159
216798| 151200| 159
217603| 151577| 159
221721| 159152| 159
221902| 159243| 159
226533| 161620| 159
234375| 165970| 159
236173| 167149| 159
236549| 167289| 159
236674| 167331| 159
238538| 168243| 159
240381| 169080| 159
242425| 169895| 159
243768| 170487| 159
246226| 171519| 159
250330| 173363| 159
250727| 173523| 159
251074| 173642| 159
251316| 173782| 159
251425| 173826| 159
253833| 175044| 159
256201| 175974| 159
257538| 176559| 159
257667| 176602| 159
257694| 176609| 159
259887| 177681| 159
263496| 179602| 159
265731| 180583| 159
267546| 181367| 159
268573| 181765| 159
277833| 186408| 159
290086| 192396| 159
304605| 199114| 159
305989| 199701| 159
310331| 201724| 159
310359| 201737| 159
314030| 203378| 159
314149| 203410| 159
314665| 203579| 159
319848| 205868| 159
322508| 207000| 159
