2| 1| 2
9277| 5079| 2
38882| 22706| 2
41216| 24945| 2
48349| 30561| 2
57573| 35556| 2
63639| 40394| 2
72637| 48437| 2
88106| 57183| 2
98697| 62218| 2
99312| 62509| 2
102589| 64040| 2
145501| 117654| 2
146512| 118094| 2
195073| 141012| 2
218330| 154100| 2
230813| 164165| 2
233754| 165699| 2
237866| 167964| 2
237917| 167991| 2
244502| 170800| 2
256766| 176196| 2
278321| 186695| 2
281403| 188209| 2
282248| 188538| 2
286551| 190565| 2
308156| 200595| 2
317965| 205092| 2
347042| 217951| 2
363988| 225427| 2
377869| 231421| 2
380306| 232465| 2
386002| 234906| 2
394153| 238407| 2
394821| 238667| 2
399679| 240724| 2
402487| 241832| 2
422818| 250768| 2
451448| 263250| 2
463937| 269433| 2
470170| 272704| 2
474044| 274647| 2
487716| 281158| 2
491594| 282987| 2
537256| 303593| 2
540490| 305102| 2
553702| 312264| 2
558903| 314500| 2
579863| 323333| 2
586475| 326256| 2
591298| 328335| 2
598891| 331663| 2
601572| 332688| 2
604534| 333848| 2
606734| 334793| 2
611740| 336993| 2
617499| 339347| 2
633489| 346001| 2
651548| 353742| 2
652672| 354119| 2
663105| 358608| 2
663107| 358609| 2
663108| 358610| 2
663199| 358646| 2
663328| 358701| 2
663338| 358705| 2
682276| 367081| 2
683905| 367751| 2
686916| 369161| 2
698140| 374293| 2
700915| 375438| 2
738151| 391606| 2
738153| 391607| 2
738154| 391608| 2
745555| 394933| 2
749914| 396783| 2
755209| 399089| 2
758179| 400454| 2
773642| 407142| 2
794504| 416135| 2
837612| 435584| 2
840063| 436525| 2
897974| 462560| 2
922448| 472994| 2
933161| 477367| 2
940904| 480643| 2
958923| 488355| 2
1007645| 508330| 2
1010836| 509569| 2
1026756| 516322| 2
1034373| 519196| 2
1047379| 524698| 2
1049225| 525430| 2
1069608| 534126| 2
1072526| 535416| 2
1081948| 539130| 2
1084166| 539939| 2
1085840| 540618| 2
1090940| 542501| 2
1102888| 547213| 2
1106641| 548625| 2
1122678| 555231| 2
1133502| 559433| 2
1163463| 571765| 2
1172701| 575368| 2
1187371| 581276| 2
1204796| 588510| 2
1213967| 592280| 2
1219671| 594464| 2
1236282| 601850| 2
1238393| 602796| 2
1262064| 612432| 2
1296890| 626467| 2
1297604| 626792| 2
1302021| 628647| 2
1305615| 629980| 2
1311608| 632630| 2
1315279| 634062| 2
1320758| 636321| 2
1324306| 637792| 2
1332874| 641175| 2
1338200| 643385| 2
1350666| 648529| 2
1350669| 648530| 2
1350687| 648536| 2
1350734| 648555| 2
1350774| 648573| 2
1350862| 648611| 2
1357754| 651224| 2
1359909| 652297| 2
1383736| 662299| 2
1383967| 662361| 2
1423917| 679154| 2
1424801| 679617| 2
1432068| 682784| 2
1437152| 684672| 2
1448499| 688984| 2
1508072| 713822| 2
1510026| 714568| 2
1511806| 715243| 2
1527860| 721804| 2
1533063| 723863| 2
1549789| 730214| 2
1569322| 738373| 2
1581497| 743204| 2
1583506| 743943| 2
1600421| 750825| 2
1609042| 754228| 2
1617863| 758231| 2
1635829| 765755| 2
1638756| 766920| 2
1647605| 770770| 2
1648200| 770974| 2
1651074| 772228| 2
1667658| 778958| 2
1683742| 785837| 2
1685020| 786361| 2
1686643| 787020| 2
1707309| 794945| 2
1717597| 799298| 2
1724144| 801863| 2
1740704| 808679| 2
1760249| 816269| 2
1788801| 828481| 2
1807233| 837307| 2
1837157| 849492| 2
1837159| 849493| 2
1843070| 851941| 2
1856487| 857452| 2
1858905| 858456| 2
1910338| 879665| 2
1914157| 881058| 2
1916523| 882018| 2
1929021| 888140| 2
1940106| 892646| 2
1951625| 897387| 2
1953773| 898373| 2
1982473| 909076| 2
1991976| 912702| 2
1993030| 913106| 2
1997390| 914884| 2
2010823| 920348| 2
2011898| 920786| 2
2011969| 920824| 2
2014942| 921849| 2
2027953| 926809| 2
2027858| 926780| 2
2036929| 930334| 2
2047148| 934486| 2
2055250| 937579| 2
2074458| 945358| 2
2094249| 952814| 2
2100410| 955217| 2
2103591| 956478| 2
2110930| 959236| 2
2149035| 974033| 2
2150187| 974542| 2
2188792| 987045| 2
2260027| 1014906| 2
2268322| 1017679| 2
2278640| 1021639| 2
2284153| 1023982| 2
2286585| 1024948| 2
2304422| 1031704| 2
2307917| 1033109| 2
2311455| 1034253| 2
2319876| 1037445| 2
2321612| 1038108| 2
2327471| 1040283| 2
2328329| 1040599| 2
2329033| 1040865| 2
2330673| 1041425| 2
2331142| 1041599| 2
2407850| 1070793| 2
2416079| 1073945| 2
2420568| 1075817| 2
2431349| 1080509| 2
2494189| 1104511| 2
2496649| 1105388| 2
2517419| 1113232| 2
2517526| 1113279| 2
2519635| 1114150| 2
2533189| 1119265| 2
2545094| 1124643| 2
2550046| 1126684| 2
2550934| 1127007| 2
2554367| 1128873| 2
2563456| 1132307| 2
2584542| 1140447| 2
2599767| 1146323| 2
2614927| 1152134| 2
2616824| 1152851| 2
2627489| 1157105| 2
2633426| 1159065| 2
2639835| 1161460| 2
2647061| 1164260| 2
2676109| 1175354| 2
2676317| 1175452| 2
2676383| 1175484| 2
2676405| 1175496| 2
2678154| 1176181| 2
2716699| 1191293| 2
2717658| 1191609| 2
2738232| 1199312| 2
2738604| 1199453| 2
2749573| 1203396| 2
2751727| 1204288| 2
2760579| 1207595| 2
2766963| 1209999| 2
2775253| 1213160| 2
2779341| 1214659| 2
2786509| 1217337| 2
2786463| 1217323| 2
2792133| 1219409| 2
2809801| 1226537| 2
2820756| 1230610| 2
2823761| 1231638| 2
2829695| 1233976| 2
2838737| 1237636| 2
2854927| 1243943| 2
2865334| 1247690| 2
2872710| 1250313| 2
2876312| 1251792| 2
2883943| 1254656| 2
2893920| 1258195| 2
2933600| 1273914| 2
2951601| 1280617| 2
2960391| 1284193| 2
3008869| 1302462| 2
3023128| 1307919| 2
3037585| 1313341| 2
3042214| 1315135| 2
3052039| 1318680| 2
3076973| 1327264| 2
3096061| 1334067| 2
3115416| 1341220| 2
3143087| 1352012| 2
3148995| 1354303| 2
3179281| 1364901| 2
3199283| 1372097| 2
3224773| 1381934| 2
3240338| 1387769| 2
3243584| 1388958| 2
3250524| 1391712| 2
3250485| 1391701| 2
3270202| 1399335| 2
3271836| 1400011| 2
3275042| 1401369| 2
3277087| 1402373| 2
3285445| 1406145| 2
3288874| 1407306| 2
3305118| 1413189| 2
3327015| 1421812| 2
3333074| 1423682| 2
3337407| 1425297| 2
3342192| 1427371| 2
3347984| 1429646| 2
3368133| 1441415| 2
3424823| 1472477| 2
3445724| 1480312| 2
3455991| 1483739| 2
3500309| 1500007| 2
3504976| 1501740| 2
3514829| 1504299| 2
3542233| 1513386| 2
3555560| 1518047| 2
3574611| 1524815| 2
3579805| 1526611| 2
3579921| 1526660| 2
3587043| 1529436| 2
3591836| 1530989| 2
3620732| 1541531| 2
3620840| 1541566| 2
3632984| 1545815| 2
3639954| 1548331| 2
3656818| 1554659| 2
3661897| 1556607| 2
3678021| 1562064| 2
3686495| 1565562| 2
3700928| 1571141| 2
3728741| 1581111| 2
3737918| 1584436| 2
3750356| 1589692| 2
