8223| 4774| 4802
14348| 6263| 4802
15371| 6276| 4802
22754| 11113| 4802
36211| 18895| 4802
38330| 22074| 4802
39157| 22891| 4802
39292| 22947| 4802
54384| 33774| 4802
56813| 35238| 4802
57532| 35537| 4802
58100| 35834| 4802
61598| 39379| 4802
63637| 40394| 4802
66449| 42683| 4802
70285| 44889| 4802
72938| 48583| 4802
73788| 48950| 4802
74893| 49475| 4802
81878| 53892| 4802
88045| 57139| 4802
90125| 58057| 4802
90306| 58147| 4802
91821| 58818| 4802
98189| 61938| 4802
102684| 64101| 4802
110808| 75896| 4802
118837| 97522| 4802
124385| 101013| 4802
128514| 103677| 4802
137569| 110900| 4802
146511| 118094| 4802
148812| 119116| 4802
150291| 119800| 4802
152413| 120699| 4802
152361| 120674| 4802
153624| 121214| 4802
155673| 122216| 4802
156201| 122409| 4802
156769| 122622| 4802
160327| 123757| 4802
161611| 124238| 4802
164757| 125616| 4802
164646| 125568| 4802
164580| 125540| 4802
166657| 126385| 4802
169623| 127971| 4802
170828| 128503| 4802
176573| 131293| 4802
180574| 132969| 4802
189485| 137950| 4802
194157| 140649| 4802
195074| 141012| 4802
199872| 143162| 4802
205247| 145903| 4802
207017| 146732| 4802
207503| 146940| 4802
208790| 147559| 4802
208985| 147654| 4802
210707| 148348| 4802
213718| 149674| 4802
221724| 159152| 4802
225796| 161296| 4802
228696| 162909| 4802
230843| 164202| 4802
233849| 165721| 4802
235140| 166661| 4802
235902| 167046| 4802
242962| 170145| 4802
248811| 172713| 4802
255461| 175733| 4802
257537| 176559| 4802
265967| 180678| 4802
277931| 186446| 4802
278248| 186670| 4802
286945| 190753| 4802
286999| 190767| 4802
288648| 191655| 4802
292808| 193589| 4802
297639| 196243| 4802
305171| 199337| 4802
314255| 203451| 4802
314664| 203579| 4802
324477| 207843| 4802
325526| 208302| 4802
327448| 209016| 4802
327678| 209086| 4802
332099| 211001| 4802
351977| 220231| 4802
353283| 220797| 4802
358129| 222801| 4802
366527| 226533| 4802
367461| 226915| 4802
369240| 227661| 4802
371604| 228731| 4802
377506| 231256| 4802
377865| 231421| 4802
