5863| 4004| 3434
15997| 6467| 3434
38148| 21996| 3434
49353| 31114| 3434
90328| 58158| 3434
106334| 67144| 3434
112414| 77788| 3434
117060| 86603| 3434
121751| 99542| 3434
136895| 109528| 3434
146148| 117955| 3434
179020| 132384| 3434
200895| 143609| 3434
214121| 150004| 3434
229169| 163169| 3434
232290| 164919| 3434
255426| 175722| 3434
255430| 175724| 3434
279301| 187223| 3434
308467| 200796| 3434
336450| 212877| 3434
358499| 222924| 3434
375932| 230565| 3434
394020| 238323| 3434
413835| 246853| 3434
421354| 249977| 3434
422663| 250693| 3434
441166| 258971| 3434
442714| 259630| 3434
454859| 264763| 3434
476576| 275855| 3434
492897| 283625| 3434
512621| 293612| 3434
538934| 304309| 3434
561416| 315644| 3434
563908| 316486| 3434
573714| 320522| 3434
580158| 323479| 3434
594023| 329470| 3434
607845| 335348| 3434
618506| 339797| 3434
646350| 351650| 3434
683368| 367547| 3434
720553| 383505| 3434
732025| 388703| 3434
779394| 409698| 3434
784062| 411632| 3434
803851| 420170| 3434
827644| 431347| 3434
858860| 445768| 3434
951024| 484992| 3434
959913| 488744| 3434
981395| 497242| 3434
981242| 497187| 3434
985233| 498877| 3434
1005221| 507243| 3434
1016869| 512359| 3434
1018674| 513114| 3434
1019754| 513669| 3434
1022241| 514674| 3434
1035378| 519636| 3434
1042644| 522585| 3434
1050207| 525819| 3434
1051112| 526230| 3434
1064117| 531862| 3434
1088636| 541598| 3434
1104370| 547745| 3434
1122448| 555126| 3434
1138951| 561664| 3434
1182997| 579234| 3434
1192088| 583275| 3434
1205985| 589021| 3434
1218659| 594094| 3434
1226195| 597518| 3434
1246267| 606080| 3434
1251625| 608322| 3434
1259669| 611599| 3434
1261110| 612015| 3434
1278595| 619137| 3434
1278691| 619175| 3434
1284735| 621637| 3434
1305353| 629879| 3434
1309211| 631415| 3434
1318416| 635453| 3434
1360086| 652351| 3434
1365239| 654625| 3434
1406597| 671779| 3434
1413508| 674585| 3434
1419253| 677154| 3434
1424800| 679617| 3434
1431851| 682663| 3434
1454615| 691552| 3434
1477236| 700643| 3434
1483508| 703143| 3434
1490187| 706172| 3434
1522462| 719529| 3434
1522472| 719530| 3434
1523518| 719963| 3434
1547088| 729260| 3434
1561414| 735005| 3434
1564703| 736384| 3434
1587559| 745619| 3434
1610408| 754857| 3434
1624039| 761040| 3434
1625337| 761556| 3434
1633355| 764802| 3434
1694344| 789906| 3434
1700738| 792227| 3434
1710703| 796256| 3434
1722609| 801223| 3434
1775409| 822715| 3434
1791333| 829672| 3434
1799066| 833686| 3434
1834495| 848320| 3434
1856948| 857635| 3434
1874244| 864999| 3434
1885558| 869561| 3434
1928131| 887793| 3434
1968190| 903876| 3434
1974805| 906151| 3434
1985463| 910094| 3434
1990626| 912218| 3434
1990734| 912247| 3434
2004325| 917695| 3434
2025593| 925902| 3434
2032006| 928319| 3434
2096064| 953555| 3434
2096066| 953556| 3434
2203952| 992765| 3434
2215316| 997275| 3434
2247685| 1009868| 3434
2250376| 1010795| 3434
2291313| 1026786| 3434
2300302| 1030118| 3434
2313659| 1035052| 3434
2323585| 1038870| 3434
2336974| 1043965| 3434
2421492| 1076286| 3434
2426919| 1078307| 3434
2427189| 1078577| 3434
2439908| 1083516| 3434
2465379| 1093578| 3434
2481290| 1099740| 3434
2501227| 1107107| 3434
2518206| 1113594| 3434
2520668| 1114548| 3434
2598730| 1145991| 3434
2614560| 1152008| 3434
2651516| 1165873| 3434
2669168| 1172411| 3434
2675767| 1175213| 3434
2687751| 1179965| 3434
2690827| 1181222| 3434
2691711| 1182163| 3434
2715963| 1191028| 3434
2721087| 1192974| 3434
2778854| 1214504| 3434
2793450| 1219942| 3434
2847854| 1241141| 3434
2849114| 1241729| 3434
2879147| 1252857| 3434
2881287| 1253684| 3434
2887399| 1255867| 3434
2888823| 1256357| 3434
2907190| 1263664| 3434
2938679| 1275710| 3434
2957414| 1283078| 3434
2970380| 1287970| 3434
2986861| 1293889| 3434
3013437| 1304205| 3434
3030345| 1310631| 3434
3048601| 1317483| 3434
3068641| 1324102| 3434
3099327| 1335192| 3434
3116630| 1341658| 3434
3130541| 1346734| 3434
3143086| 1352012| 3434
3165134| 1359768| 3434
3187775| 1368022| 3434
3199281| 1372097| 3434
3207658| 1375634| 3434
3225035| 1382035| 3434
3234136| 1385309| 3434
3334181| 1424108| 3434
3359050| 1436481| 3434
3364255| 1439996| 3434
3366811| 1440931| 3434
3383163| 1452877| 3434
3453393| 1482795| 3434
3502746| 1500905| 3434
3510627| 1503594| 3434
3516280| 1504763| 3434
3532205| 1510451| 3434
3555150| 1517920| 3434
3580647| 1526980| 3434
3606261| 1536715| 3434
3614310| 1539250| 3434
3618184| 1540692| 3434
3643579| 1549861| 3434
3647617| 1551279| 3434
3649109| 1551909| 3434
3657380| 1554904| 3434
3678708| 1562316| 3434
3682296| 1563828| 3434
3685428| 1565110| 3434
3713396| 1575560| 3434
3723269| 1579152| 3434
3739900| 1585166| 3434
3741744| 1585877| 3434
3761372| 1593359| 3434
3775306| 1598402| 3434
3804179| 1608809| 3434
3836423| 1619906| 3434
3845525| 1623178| 3434
3865498| 1629930| 3434
3870481| 1631699| 3434
3893347| 1639845| 3434
3897524| 1641180| 3434
3902705| 1643111| 3434
3920549| 1650016| 3434
3920556| 1650018| 3434
3933035| 1654526| 3434
3934960| 1655158| 3434
3945244| 1658893| 3434
3948337| 1659891| 3434
3951888| 1661093| 3434
3962227| 1665101| 3434
3993249| 1675230| 3434
4014787| 1682724| 3434
4027619| 1687816| 3434
4033079| 1689730| 3434
4088978| 1709625| 3434
4145835| 1729365| 3434
4211013| 1751872| 3434
4322883| 1791093| 3434
4334410| 1795259| 3434
4338885| 1796850| 3434
4500736| 1902388| 3434
4545298| 1615713| 3434
4624693| 1926241| 3434
4627892| 1929082| 3434
4646227| 1945381| 3434
4725581| 2008078| 3434
4746901| 2024793| 3434
4747029| 2024892| 3434
4750562| 2027603| 3434
4780292| 2051755| 3434
4800412| 2067299| 3434
4813883| 2078075| 3434
4894459| 2151838| 3434
4985845| 2256882| 3434
5002784| 2272789| 3434
5018103| 2289017| 3434
5018136| 2289039| 3434
5115141| 2364524| 3434
5115145| 2364526| 3434
5122023| 2368809| 3434
5128530| 2373222| 3434
5128698| 2373313| 3434
5147325| 2382913| 3434
5149345| 2383688| 3434
5160012| 2387931| 3434
5162530| 2388735| 3434
5164271| 2389287| 3434
5176822| 2396144| 3434
5197195| 2405365| 3434
5230705| 2422786| 3434
5230939| 2422929| 3434
5231852| 2423403| 3434
5232194| 2423577| 3434
5233426| 2424250| 3434
5233770| 2424471| 3434
5258634| 2438160| 3434
5258953| 2438313| 3434
5260640| 2439012| 3434
5260889| 2439119| 3434
5261650| 2439429| 3434
5318065| 2466676| 3434
